domainID,siteID,horizontalPosition,verticalPosition,startDateTime,endDateTime,tempTripleMean,tempTripleMinimum,tempTripleMaximum,tempTripleVariance,tempTripleNumPts,tempTripleExpUncert,tempTripleStdErMean,finalQF,publicationDate,release
D01,HARV,000,060,2019-06-04T02:00:00Z,2019-06-04T02:30:00Z,8.933,8.6695,9.1758,0.0116,1800,0.0798,0.0025,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-04T02:30:00Z,2019-06-04T03:00:00Z,8.8409,8.343,9.2384,0.0314,1800,0.08,0.0042,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-04T03:00:00Z,2019-06-04T03:30:00Z,8.6796,7.9025,9.0339,0.0307,1800,0.0799,0.0041,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-04T03:30:00Z,2019-06-04T04:00:00Z,8.6969,8.4246,9.0195,0.0158,1800,0.0798,0.003,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-04T04:00:00Z,2019-06-04T04:30:00Z,8.6864,8.4453,8.8926,0.0089,1800,0.0798,0.0022,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-04T04:30:00Z,2019-06-04T05:00:00Z,8.4491,8.0803,8.6988,0.0193,1800,0.0798,0.0033,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-04T05:00:00Z,2019-06-04T05:30:00Z,8.4228,7.9245,8.795,0.0279,1800,0.0799,0.0039,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-04T05:30:00Z,2019-06-04T06:00:00Z,8.1306,7.8366,8.4594,0.0162,1800,0.0797,0.003,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-04T06:00:00Z,2019-06-04T06:30:00Z,8.0825,7.7379,8.3268,0.013,1800,0.0796,0.0027,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-04T06:30:00Z,2019-06-04T07:00:00Z,7.9851,7.6828,8.2536,0.0164,1800,0.0796,0.003,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-04T07:00:00Z,2019-06-04T07:30:00Z,7.5291,7.2671,7.808,0.0131,1800,0.0795,0.0027,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-04T07:30:00Z,2019-06-04T08:00:00Z,7.4123,6.9831,7.6742,0.0236,1800,0.0795,0.0036,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-04T08:00:00Z,2019-06-04T08:30:00Z,7.2672,7.0384,7.4874,0.0065,1800,0.0794,0.0019,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-04T08:30:00Z,2019-06-04T09:00:00Z,7.2355,6.9649,7.4918,0.0113,1800,0.0794,0.0025,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-04T09:00:00Z,2019-06-04T09:30:00Z,7.0267,6.5892,7.371,0.0252,1800,0.0795,0.0037,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-04T09:30:00Z,2019-06-04T10:00:00Z,6.893,6.6576,7.079,0.0054,1800,0.0793,0.0017,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-04T10:00:00Z,2019-06-04T10:30:00Z,7.1099,6.8964,7.2575,0.0115,1800,0.0794,0.0025,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-04T10:30:00Z,2019-06-04T11:00:00Z,7.4514,7.1919,7.7136,0.0196,1800,0.0795,0.0033,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-04T11:00:00Z,2019-06-04T11:30:00Z,7.9012,7.6893,8.2205,0.0193,1800,0.0797,0.0033,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-04T11:30:00Z,2019-06-04T12:00:00Z,8.5434,8.0853,9.1568,0.0713,1800,0.0802,0.0063,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-04T12:00:00Z,2019-06-04T12:30:00Z,9.3107,8.718,9.8675,0.0668,1800,0.0804,0.0061,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-04T12:30:00Z,2019-06-04T13:00:00Z,9.9068,9.3777,10.6265,0.0776,1800,0.0806,0.0066,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-04T13:00:00Z,2019-06-04T13:30:00Z,10.5702,9.905,11.6272,0.122,1800,0.0811,0.0082,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-04T13:30:00Z,2019-06-04T14:00:00Z,11.577,10.799,12.2648,0.1628,1800,0.0815,0.0095,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-04T14:00:00Z,2019-06-04T14:30:00Z,12.4148,11.7786,13.1591,0.0914,1800,0.0813,0.0071,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-04T14:30:00Z,2019-06-04T15:00:00Z,13.4023,12.4608,14.5424,0.2341,1800,0.0825,0.0114,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-04T15:00:00Z,2019-06-04T15:30:00Z,13.7267,13.1175,14.8567,0.1673,1800,0.1429,0.0096,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-04T15:30:00Z,2019-06-04T16:00:00Z,14.3421,13.7976,15.2084,0.1069,1800,0.0819,0.0077,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-04T16:00:00Z,2019-06-04T16:30:00Z,14.9466,14.2245,16.2003,0.1573,1800,0.0825,0.0093,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-04T16:30:00Z,2019-06-04T17:00:00Z,14.9388,14.3622,15.6713,0.0766,1800,0.0819,0.0065,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-04T17:00:00Z,2019-06-04T17:30:00Z,15.2029,14.4701,15.842,0.0888,1800,0.082,0.007,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-04T17:30:00Z,2019-06-04T18:00:00Z,15.2876,14.5541,16.1538,0.1844,1800,0.0826,0.0101,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-04T18:00:00Z,2019-06-04T18:30:00Z,15.8388,15.3358,16.5453,0.0747,1800,0.0821,0.0064,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-04T18:30:00Z,2019-06-04T19:00:00Z,16.1669,15.2776,16.8485,0.1174,1800,0.0824,0.0081,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-04T19:00:00Z,2019-06-04T19:30:00Z,15.984,15.5726,16.5159,0.0428,1800,0.0819,0.0049,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-04T19:30:00Z,2019-06-04T20:00:00Z,16.1667,15.747,16.8105,0.0545,1800,0.082,0.0055,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-04T20:00:00Z,2019-06-04T20:30:00Z,16.2116,15.6853,17.0992,0.0727,1800,0.0822,0.0064,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-04T20:30:00Z,2019-06-04T21:00:00Z,16.4081,16.0499,16.8346,0.0275,1800,0.0819,0.0039,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-04T21:00:00Z,2019-06-04T21:30:00Z,16.2541,16.1274,16.5123,0.013,1800,0.0817,0.0027,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-04T21:30:00Z,2019-06-04T22:00:00Z,16.0395,15.8815,16.157,0.0051,1800,0.0815,0.0017,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-04T22:00:00Z,2019-06-04T22:30:00Z,15.7135,15.5668,15.8812,0.0053,1800,0.0815,0.0017,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-04T22:30:00Z,2019-06-04T23:00:00Z,15.5547,15.3704,15.7367,0.012,1800,0.0815,0.0026,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-04T23:00:00Z,2019-06-04T23:30:00Z,15.1286,14.9183,15.3748,0.0172,1800,0.0814,0.0031,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-04T23:30:00Z,2019-06-05T00:00:00Z,14.5394,14.0275,14.9173,0.0541,1800,0.0815,0.0055,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-05T00:00:00Z,2019-06-05T00:30:00Z,13.5272,13.0539,14.0269,0.0721,1800,0.0814,0.0063,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-05T00:30:00Z,2019-06-05T01:00:00Z,12.7626,12.4596,13.0536,0.0312,1800,0.0809,0.0042,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-05T01:00:00Z,2019-06-05T01:30:00Z,12.2795,12.0507,12.4841,0.0094,1800,0.0807,0.0023,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-05T01:30:00Z,2019-06-05T02:00:00Z,11.9052,11.6558,12.1398,0.013,1800,0.0806,0.0027,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-05T02:00:00Z,2019-06-05T02:30:00Z,11.6075,11.415,11.7528,0.0083,1800,0.0805,0.0022,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-05T02:30:00Z,2019-06-05T03:00:00Z,11.4089,11.223,11.624,0.01,1800,0.0804,0.0024,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-05T03:00:00Z,2019-06-05T03:30:00Z,11.4046,11.2582,11.6652,0.0049,1800,0.0804,0.0016,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-05T03:30:00Z,2019-06-05T04:00:00Z,11.7105,11.4168,11.9628,0.0143,1800,0.0806,0.0028,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-05T04:00:00Z,2019-06-05T04:30:00Z,11.2697,11.0055,11.7952,0.0412,1800,0.0807,0.0048,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-05T04:30:00Z,2019-06-05T05:00:00Z,11.2185,11.0539,11.6456,0.0127,1800,0.0805,0.0027,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-05T05:00:00Z,2019-06-05T05:30:00Z,11.4782,11.269,11.9395,0.009,1800,0.0805,0.0022,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-05T05:30:00Z,2019-06-05T06:00:00Z,11.5033,11.3615,11.6849,0.0034,1800,0.0804,0.0014,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-05T06:00:00Z,2019-06-05T06:30:00Z,12.3275,11.6101,12.883,0.1552,1800,0.0816,0.0093,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-05T06:30:00Z,2019-06-05T07:00:00Z,13.0533,12.8255,13.2561,0.0073,1800,0.0808,0.002,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-05T07:00:00Z,2019-06-05T07:30:00Z,13.4625,13.2247,13.5988,0.0072,1800,0.0809,0.002,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-05T07:30:00Z,2019-06-05T08:00:00Z,13.7812,13.5516,13.979,0.013,1800,0.0811,0.0027,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-05T08:00:00Z,2019-06-05T08:30:00Z,14.0039,13.8476,14.1105,0.0024,1800,0.081,0.0012,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-05T08:30:00Z,2019-06-05T09:00:00Z,14.1027,13.9803,14.2329,0.0026,1800,0.0811,0.0012,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-05T09:00:00Z,2019-06-05T09:30:00Z,14.1731,13.9972,14.288,0.0024,1800,0.0811,0.0011,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-05T09:30:00Z,2019-06-05T10:00:00Z,14.1691,14.0455,14.3133,0.0032,1800,0.0811,0.0013,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-05T10:00:00Z,2019-06-05T10:30:00Z,14.2558,14.109,14.35,0.0027,1800,0.0811,0.0012,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-05T10:30:00Z,2019-06-05T11:00:00Z,14.3874,14.2619,14.511,0.0063,1800,0.0811,0.0019,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-05T11:00:00Z,2019-06-05T11:30:00Z,14.659,14.4651,14.8269,0.0109,1800,0.0813,0.0025,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-05T11:30:00Z,2019-06-05T12:00:00Z,14.9523,14.6625,15.245,0.0283,1800,0.0815,0.004,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-05T12:00:00Z,2019-06-05T12:30:00Z,15.5717,15.2155,16.0257,0.0469,1800,0.0818,0.0051,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-05T12:30:00Z,2019-06-05T13:00:00Z,16.0997,15.7135,16.6919,0.0739,1800,0.0821,0.0064,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-05T13:00:00Z,2019-06-05T13:30:00Z,17.3394,16.5553,18.2284,0.2106,1800,0.0833,0.0108,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-05T13:30:00Z,2019-06-05T14:00:00Z,18.4743,18.1385,19.0869,0.0459,1800,0.0825,0.005,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-05T14:00:00Z,2019-06-05T14:30:00Z,19.0827,18.3616,20.0102,0.1587,1800,0.0834,0.0094,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-05T14:30:00Z,2019-06-05T15:00:00Z,19.8474,19.1532,20.8692,0.1279,1800,0.0835,0.0084,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-05T15:00:00Z,2019-06-05T15:30:00Z,20.3727,19.9997,20.8128,0.0309,626,0.0832,0.007,1,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-05T15:30:00Z,2019-06-05T16:00:00Z,NA,NA,NA,NA,NA,NA,NA,1,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-05T16:00:00Z,2019-06-05T16:30:00Z,21.8233,21.4772,22.5569,0.0469,443,0.0842,0.0103,1,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-05T16:30:00Z,2019-06-05T17:00:00Z,22.2403,21.4508,22.8328,0.083,1800,0.0837,0.0068,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-05T17:00:00Z,2019-06-05T17:30:00Z,22.7455,22.2062,23.4725,0.0648,1800,0.0837,0.006,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-05T17:30:00Z,2019-06-05T18:00:00Z,22.9573,22.3989,23.6641,0.1166,1800,0.0841,0.008,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-05T18:00:00Z,2019-06-05T18:30:00Z,22.8994,22.4169,23.7516,0.1246,1800,0.0841,0.0083,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-05T18:30:00Z,2019-06-05T19:00:00Z,22.9489,22.7377,23.3,0.0102,1800,0.0834,0.0024,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-05T19:00:00Z,2019-06-05T19:30:00Z,22.9271,22.723,23.4108,0.0211,1800,0.0835,0.0034,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-05T19:30:00Z,2019-06-05T20:00:00Z,23.7294,23.2184,24.2337,0.0578,1800,0.0839,0.0057,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-05T20:00:00Z,2019-06-05T20:30:00Z,23.7198,23.5635,23.9621,0.008,1800,0.0835,0.0021,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-05T20:30:00Z,2019-06-05T21:00:00Z,23.5693,23.4284,23.7617,0.0067,1800,0.0835,0.0019,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-05T21:00:00Z,2019-06-05T21:30:00Z,23.606,23.3405,23.9988,0.0257,1800,0.0836,0.0038,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-05T21:30:00Z,2019-06-05T22:00:00Z,23.1408,22.8572,23.3596,0.0174,1800,0.0834,0.0031,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-05T22:00:00Z,2019-06-05T22:30:00Z,22.366,21.8131,22.8577,0.1095,1800,0.0838,0.0078,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-05T22:30:00Z,2019-06-05T23:00:00Z,21.4651,21.1198,21.8116,0.0302,1800,0.0831,0.0041,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-05T23:00:00Z,2019-06-05T23:30:00Z,20.6613,20.3631,21.1249,0.052,1800,0.0831,0.0054,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-05T23:30:00Z,2019-06-06T00:00:00Z,20.247,20.0206,20.379,0.0079,1800,0.0826,0.0021,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-06T00:00:00Z,2019-06-06T00:30:00Z,19.8459,19.6784,20.0267,0.0084,1800,0.0825,0.0022,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-06T00:30:00Z,2019-06-06T01:00:00Z,19.5393,19.2791,19.7515,0.0135,1800,0.0825,0.0027,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-06T01:00:00Z,2019-06-06T01:30:00Z,19.0672,18.3732,19.392,0.0719,1800,0.0828,0.0063,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-06T01:30:00Z,2019-06-06T02:00:00Z,18.0446,17.7053,18.5152,0.0406,1800,0.0823,0.0048,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-06T02:00:00Z,2019-06-06T02:30:00Z,17.5798,17.2523,17.9606,0.0428,1800,0.0822,0.0049,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-06T02:30:00Z,2019-06-06T03:00:00Z,17.1714,17.0908,17.2895,0.002,1800,0.0818,0.001,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-06T03:00:00Z,2019-06-06T03:30:00Z,17.1643,17.0811,17.2424,0.0014,1800,0.0818,9e-4,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-06T03:30:00Z,2019-06-06T04:00:00Z,17.2812,17.1488,17.5806,0.0213,1800,0.082,0.0034,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-06T04:00:00Z,2019-06-06T04:30:00Z,17.5692,17.3696,17.7715,0.0106,1800,0.082,0.0024,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-06T04:30:00Z,2019-06-06T05:00:00Z,17.4575,17.363,17.65,0.0058,1800,0.0819,0.0018,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-06T05:00:00Z,2019-06-06T05:30:00Z,17.7779,17.6172,17.8942,0.0051,1800,0.082,0.0017,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-06T05:30:00Z,2019-06-06T06:00:00Z,18.0237,17.878,18.1349,0.0043,1800,0.082,0.0016,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-06T06:00:00Z,2019-06-06T06:30:00Z,18.2036,18.1326,18.2537,0.0011,1800,0.082,8e-4,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-06T06:30:00Z,2019-06-06T07:00:00Z,18.307,18.2471,18.3732,0.0011,1800,0.0821,8e-4,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-06T07:00:00Z,2019-06-06T07:30:00Z,18.3989,18.3455,18.4474,5e-4,1800,0.0821,5e-4,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-06T07:30:00Z,2019-06-06T08:00:00Z,18.4175,18.4035,18.431,0,1800,0.0821,1e-4,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-06T08:00:00Z,2019-06-06T08:30:00Z,18.4627,18.4226,18.5045,3e-4,1800,0.0821,4e-4,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-06T08:30:00Z,2019-06-06T09:00:00Z,18.479,18.4669,18.4937,0,1800,0.0821,1e-4,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-06T09:00:00Z,2019-06-06T09:30:00Z,18.4747,18.4596,18.4978,1e-4,1800,0.0821,2e-4,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-06T09:30:00Z,2019-06-06T10:00:00Z,18.4524,18.4197,18.4858,3e-4,1800,0.0821,4e-4,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-06T10:00:00Z,2019-06-06T10:30:00Z,18.3893,18.3676,18.4211,2e-4,1800,0.0821,3e-4,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-06T10:30:00Z,2019-06-06T11:00:00Z,18.3723,18.3472,18.3986,1e-4,1800,0.0821,2e-4,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-06T11:00:00Z,2019-06-06T11:30:00Z,18.3312,18.2632,18.382,7e-4,1800,0.0821,6e-4,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-06T11:30:00Z,2019-06-06T12:00:00Z,18.2383,18.1568,18.4821,0.0038,1800,0.0821,0.0015,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-06T12:00:00Z,2019-06-06T12:30:00Z,18.5772,18.1872,18.9927,0.0373,1800,0.0824,0.0046,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-06T12:30:00Z,2019-06-06T13:00:00Z,18.3308,17.8308,18.7659,0.0987,1800,0.0828,0.0074,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-06T13:00:00Z,2019-06-06T13:30:00Z,17.9294,17.7244,18.5411,0.0246,1800,0.0823,0.0037,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-06T13:30:00Z,2019-06-06T14:00:00Z,17.6041,17.2317,18.3121,0.074,1800,0.0825,0.0064,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-06T14:00:00Z,2019-06-06T14:30:00Z,18.0612,17.4668,18.5732,0.0965,1800,0.0827,0.0073,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-06T14:30:00Z,2019-06-06T15:00:00Z,18.5419,17.9948,18.9744,0.0447,1800,0.0825,0.005,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-06T15:00:00Z,2019-06-06T15:30:00Z,18.9793,18.4179,20.2035,0.1486,1800,0.0834,0.0091,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-06T15:30:00Z,2019-06-06T16:00:00Z,20.1064,19.2107,21.1293,0.2009,1800,0.0839,0.0106,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-06T16:00:00Z,2019-06-06T16:30:00Z,20.5033,19.9447,21.2329,0.0766,1800,0.0832,0.0065,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-06T16:30:00Z,2019-06-06T17:00:00Z,21.2506,20.5468,22.2438,0.1203,1800,0.0837,0.0082,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-06T17:00:00Z,2019-06-06T17:30:00Z,21.5257,20.746,22.1553,0.142,1800,0.0839,0.0089,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-06T17:30:00Z,2019-06-06T18:00:00Z,20.9774,20.6189,21.8392,0.0809,1800,0.0834,0.0067,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-06T18:00:00Z,2019-06-06T18:30:00Z,21.4515,20.7091,22.3942,0.1618,1800,0.084,0.0095,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-06T18:30:00Z,2019-06-06T19:00:00Z,21.461,20.8992,22.1581,0.1057,1800,0.0836,0.0077,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-06T19:00:00Z,2019-06-06T19:30:00Z,21.5154,20.9535,22.0943,0.0722,1800,0.0834,0.0063,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-06T19:30:00Z,2019-06-06T20:00:00Z,21.8989,21.2721,22.5121,0.0793,1800,0.0836,0.0066,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-06T20:00:00Z,2019-06-06T20:30:00Z,22.0887,21.6059,22.5744,0.0452,1800,0.0834,0.005,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-06T20:30:00Z,2019-06-06T21:00:00Z,22.153,21.604,22.8074,0.1205,1800,0.0839,0.0082,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-06T21:00:00Z,2019-06-06T21:30:00Z,22.3038,21.8888,23.0219,0.085,1800,0.0837,0.0069,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-06T21:30:00Z,2019-06-06T22:00:00Z,22.0592,21.8393,22.3687,0.0152,1800,0.0832,0.0029,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-06T22:00:00Z,2019-06-06T22:30:00Z,21.9868,21.5039,22.2263,0.0492,1800,0.0833,0.0052,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-06T22:30:00Z,2019-06-06T23:00:00Z,22.0382,21.7857,22.2251,0.0105,1800,0.0831,0.0024,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-06T23:00:00Z,2019-06-06T23:30:00Z,21.3744,21.0121,21.8386,0.0521,1800,0.0832,0.0054,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-06T23:30:00Z,2019-06-07T00:00:00Z,21.1156,20.8931,21.2383,0.0032,1800,0.0828,0.0013,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-07T00:00:00Z,2019-06-07T00:30:00Z,20.7602,19.8969,21.165,0.0793,1800,0.0832,0.0066,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-07T00:30:00Z,2019-06-07T01:00:00Z,19.9715,19.3966,20.6022,0.0694,1800,0.083,0.0062,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-07T01:00:00Z,2019-06-07T01:30:00Z,19.6657,19.4807,19.8977,0.0074,1800,0.0825,0.002,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-07T01:30:00Z,2019-06-07T02:00:00Z,19.8656,19.5945,20.0921,0.0117,1800,0.0826,0.0025,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-07T02:00:00Z,2019-06-07T02:30:00Z,19.3417,18.9161,19.7757,0.0412,1800,0.0827,0.0048,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-07T02:30:00Z,2019-06-07T03:00:00Z,18.6173,18.103,19.0948,0.0674,1800,0.0827,0.0061,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-07T03:00:00Z,2019-06-07T03:30:00Z,18.2324,17.8045,18.5949,0.0307,1800,0.0823,0.0041,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-07T03:30:00Z,2019-06-07T04:00:00Z,17.9729,17.7522,18.272,0.0151,1800,0.0821,0.0029,0,20230213T171138Z,RELEASE-2024
