siteID,startDateTime,endDateTime,tempTripleMean,tempTripleMaximum,tempTripleMinimum,tempTripleVariance
HARV,2019-06-06T10:30:00Z,2019-06-06T11:00:00Z,18.3723,18.3986,18.3472,1e-4
HARV,2019-06-06T11:00:00Z,2019-06-06T11:30:00Z,18.3312,18.382,18.2632,7e-4
HARV,2019-06-06T11:30:00Z,2019-06-06T12:00:00Z,18.2383,18.4821,18.1568,0.0038
HARV,2019-06-06T12:00:00Z,2019-06-06T12:30:00Z,18.5772,18.9927,18.1872,0.0373
HARV,2019-06-06T12:30:00Z,2019-06-06T13:00:00Z,18.3308,18.7659,17.8308,0.0987
HARV,2019-06-06T13:00:00Z,2019-06-06T13:30:00Z,17.9294,18.5411,17.7244,0.0246
HARV,2019-06-06T13:30:00Z,2019-06-06T14:00:00Z,17.6041,18.3121,17.2317,0.074
HARV,2019-06-06T14:00:00Z,2019-06-06T14:30:00Z,18.0612,18.5732,17.4668,0.0965
HARV,2019-06-06T14:30:00Z,2019-06-06T15:00:00Z,18.5419,18.9744,17.9948,0.0447
HARV,2019-06-06T15:00:00Z,2019-06-06T15:30:00Z,18.9793,20.2035,18.4179,0.1486
HARV,2019-06-06T15:30:00Z,2019-06-06T16:00:00Z,20.1064,21.1293,19.2107,0.2009
HARV,2019-06-06T16:00:00Z,2019-06-06T16:30:00Z,20.5033,21.2329,19.9447,0.0766
HARV,2019-06-06T16:30:00Z,2019-06-06T17:00:00Z,21.2506,22.2438,20.5468,0.1203
HARV,2019-06-06T17:00:00Z,2019-06-06T17:30:00Z,21.5257,22.1553,20.746,0.142
HARV,2019-06-06T17:30:00Z,2019-06-06T18:00:00Z,20.9774,21.8392,20.6189,0.0809
HARV,2019-06-06T18:00:00Z,2019-06-06T18:30:00Z,21.4515,22.3942,20.7091,0.1618
HARV,2019-06-06T18:30:00Z,2019-06-06T19:00:00Z,21.461,22.1581,20.8992,0.1057
HARV,2019-06-06T19:00:00Z,2019-06-06T19:30:00Z,21.5154,22.0943,20.9535,0.0722
HARV,2019-06-06T19:30:00Z,2019-06-06T20:00:00Z,21.8989,22.5121,21.2721,0.0793
HARV,2019-06-06T20:00:00Z,2019-06-06T20:30:00Z,22.0887,22.5744,21.6059,0.0452
HARV,2019-06-06T20:30:00Z,2019-06-06T21:00:00Z,22.153,22.8074,21.604,0.1205
HARV,2019-06-06T21:00:00Z,2019-06-06T21:30:00Z,22.3038,23.0219,21.8888,0.085
HARV,2019-06-06T21:30:00Z,2019-06-06T22:00:00Z,22.0592,22.3687,21.8393,0.0152
HARV,2019-06-06T22:00:00Z,2019-06-06T22:30:00Z,21.9868,22.2263,21.5039,0.0492
HARV,2019-06-06T22:30:00Z,2019-06-06T23:00:00Z,22.0382,22.2251,21.7857,0.0105
HARV,2019-06-06T23:00:00Z,2019-06-06T23:30:00Z,21.3744,21.8386,21.0121,0.0521
HARV,2019-06-06T23:30:00Z,2019-06-07T00:00:00Z,21.1156,21.2383,20.8931,0.0032
HARV,2019-06-07T00:00:00Z,2019-06-07T00:30:00Z,20.7602,21.165,19.8969,0.0793
HARV,2019-06-07T00:30:00Z,2019-06-07T01:00:00Z,19.9715,20.6022,19.3966,0.0694
HARV,2019-06-07T01:00:00Z,2019-06-07T01:30:00Z,19.6657,19.8977,19.4807,0.0074
HARV,2019-06-07T01:30:00Z,2019-06-07T02:00:00Z,19.8656,20.0921,19.5945,0.0117
HARV,2019-06-07T02:00:00Z,2019-06-07T02:30:00Z,19.3417,19.7757,18.9161,0.0412
HARV,2019-06-07T02:30:00Z,2019-06-07T03:00:00Z,18.6173,19.0948,18.103,0.0674
HARV,2019-06-07T03:00:00Z,2019-06-07T03:30:00Z,18.2324,18.5949,17.8045,0.0307
HARV,2019-06-07T03:30:00Z,2019-06-07T04:00:00Z,17.9729,18.272,17.7522,0.0151
HARV,2019-06-07T04:00:00Z,2019-06-07T04:30:00Z,17.2303,17.9875,16.6617,0.1471
HARV,2019-06-07T04:30:00Z,2019-06-07T05:00:00Z,17.0843,17.5152,16.4647,0.0689
HARV,2019-06-07T05:00:00Z,2019-06-07T05:30:00Z,16.8835,17.2774,16.3806,0.0306
HARV,2019-06-07T05:30:00Z,2019-06-07T06:00:00Z,15.1732,16.6603,14.3123,0.5064
HARV,2019-06-07T06:00:00Z,2019-06-07T06:30:00Z,14.3454,14.6963,14.0487,0.0249
HARV,2019-06-07T06:30:00Z,2019-06-07T07:00:00Z,15.1433,15.5315,14.6805,0.0606
HARV,2019-06-07T07:00:00Z,2019-06-07T07:30:00Z,14.8269,15.1765,14.4796,0.0267
HARV,2019-06-07T07:30:00Z,2019-06-07T08:00:00Z,15.0137,15.1998,14.6966,0.0106
HARV,2019-06-07T08:00:00Z,2019-06-07T08:30:00Z,14.9765,15.222,14.6749,0.0179
HARV,2019-06-07T08:30:00Z,2019-06-07T09:00:00Z,14.9852,15.4561,14.7071,0.0334
HARV,2019-06-07T09:00:00Z,2019-06-07T09:30:00Z,14.6022,15.4655,13.6096,0.3853
HARV,2019-06-07T09:30:00Z,2019-06-07T10:00:00Z,14.3867,14.6058,13.9262,0.0184
HARV,2019-06-07T10:00:00Z,2019-06-07T10:30:00Z,14.8033,15.0839,14.3656,0.0286
HARV,2019-06-07T10:30:00Z,2019-06-07T11:00:00Z,14.845,15.5134,14.327,0.1368
HARV,2019-06-07T11:00:00Z,2019-06-07T11:30:00Z,15.6177,16.0609,15.3988,0.0364
HARV,2019-06-07T11:30:00Z,2019-06-07T12:00:00Z,16.2662,16.7587,15.8293,0.0497
HARV,2019-06-07T12:00:00Z,2019-06-07T12:30:00Z,17.3495,18.1177,16.3725,0.1958
HARV,2019-06-07T12:30:00Z,2019-06-07T13:00:00Z,18.1737,18.9121,17.6014,0.0996
HARV,2019-06-07T13:00:00Z,2019-06-07T13:30:00Z,18.6571,19.3646,18.046,0.1041
HARV,2019-06-07T13:30:00Z,2019-06-07T14:00:00Z,19.4237,19.903,18.9348,0.0448
HARV,2019-06-07T14:00:00Z,2019-06-07T14:30:00Z,19.9536,20.5634,19.4707,0.0491
HARV,2019-06-07T14:30:00Z,2019-06-07T15:00:00Z,20.2804,21.0386,19.6183,0.107
HARV,2019-06-07T15:00:00Z,2019-06-07T15:30:00Z,20.6907,21.3243,20.0294,0.0951
HARV,2019-06-07T15:30:00Z,2019-06-07T16:00:00Z,21.0917,22.0029,20.5579,0.1082
HARV,2019-06-07T16:00:00Z,2019-06-07T16:30:00Z,21.3032,22.299,20.5892,0.1802
HARV,2019-06-07T16:30:00Z,2019-06-07T17:00:00Z,21.6856,22.3921,21.1148,0.1073
HARV,2019-06-07T17:00:00Z,2019-06-07T17:30:00Z,22.4318,23.3759,21.607,0.1332
HARV,2019-06-07T17:30:00Z,2019-06-07T18:00:00Z,22.6718,23.5222,22.1522,0.0615
HARV,2019-06-07T18:00:00Z,2019-06-07T18:30:00Z,23.0684,23.6538,22.5024,0.0666
HARV,2019-06-07T18:30:00Z,2019-06-07T19:00:00Z,23.3539,23.8875,22.672,0.0519
HARV,2019-06-07T19:00:00Z,2019-06-07T19:30:00Z,23.4757,24.0483,22.9386,0.0766
HARV,2019-06-07T19:30:00Z,2019-06-07T20:00:00Z,23.4901,24.096800000000002,23.1045,0.0594
HARV,2019-06-07T20:00:00Z,2019-06-07T20:30:00Z,23.8046,24.3725,23.4044,0.0687
HARV,2019-06-07T20:30:00Z,2019-06-07T21:00:00Z,24.1136,24.5192,23.5659,0.0587
HARV,2019-06-07T21:00:00Z,2019-06-07T21:30:00Z,24.2132,24.5424,23.9003,0.0196
HARV,2019-06-07T21:30:00Z,2019-06-07T22:00:00Z,24.2046,24.4526,23.9488,0.0125
HARV,2019-06-07T22:00:00Z,2019-06-07T22:30:00Z,24.148,24.3427,24.0049,0.0082
HARV,2019-06-07T22:30:00Z,2019-06-07T23:00:00Z,23.8422,24.0266,23.6059,0.013
HARV,2019-06-07T23:00:00Z,2019-06-07T23:30:00Z,23.3845,23.6156,22.9918,0.0251
HARV,2019-06-07T23:30:00Z,2019-06-08T00:00:00Z,22.6285,23.1103,22.1471,0.065
HARV,2019-06-08T00:00:00Z,2019-06-08T00:30:00Z,22.0098,22.3187,21.5936,0.0193
HARV,2019-06-08T00:30:00Z,2019-06-08T01:00:00Z,21.7398,22.0487,21.2804,0.0248
HARV,2019-06-08T01:00:00Z,2019-06-08T01:30:00Z,21.1912,21.5337,20.4557,0.0738
HARV,2019-06-08T01:30:00Z,2019-06-08T02:00:00Z,20.2344,21.0813,19.2592,0.1735
HARV,2019-06-08T02:00:00Z,2019-06-08T02:30:00Z,18.8892,19.4539,18.3126,0.0716
HARV,2019-06-08T02:30:00Z,2019-06-08T03:00:00Z,18.469,18.8001,17.9322,0.0282
HARV,2019-06-08T03:00:00Z,2019-06-08T03:30:00Z,17.7585,18.2787,17.4316,0.0365
HARV,2019-06-08T03:30:00Z,2019-06-08T04:00:00Z,17.3973,17.6002,17.0829,0.0104
HARV,2019-06-08T04:00:00Z,2019-06-08T04:30:00Z,17.1506,17.7719,16.1706,0.1331
HARV,2019-06-08T04:30:00Z,2019-06-08T05:00:00Z,17.128,18.0863,15.8965,0.3395
HARV,2019-06-08T05:00:00Z,2019-06-08T05:30:00Z,18.0414,18.3532,17.3725,0.026
HARV,2019-06-08T05:30:00Z,2019-06-08T06:00:00Z,18.275,18.5602,18.021,0.0136
HARV,2019-06-08T06:00:00Z,2019-06-08T06:30:00Z,18.3775,18.6229,18.0924,0.0122
HARV,2019-06-08T06:30:00Z,2019-06-08T07:00:00Z,18.1222,18.4219,17.7651,0.02
HARV,2019-06-08T07:00:00Z,2019-06-08T07:30:00Z,18.0463,18.3311,17.6485,0.0196
HARV,2019-06-08T07:30:00Z,2019-06-08T08:00:00Z,17.837,18.1515,17.5368,0.0209
HARV,2019-06-08T08:00:00Z,2019-06-08T08:30:00Z,17.4418,17.8226,17.1437,0.0246
HARV,2019-06-08T08:30:00Z,2019-06-08T09:00:00Z,16.9149,17.2124,16.5478,0.0171
HARV,2019-06-08T09:00:00Z,2019-06-08T09:30:00Z,16.3397,16.8313,15.8919,0.0329
HARV,2019-06-08T09:30:00Z,2019-06-08T10:00:00Z,15.9171,16.4559,15.5333,0.0232
HARV,2019-06-08T10:00:00Z,2019-06-08T10:30:00Z,15.6296,15.8907,15.0798,0.0231
HARV,2019-06-08T10:30:00Z,2019-06-08T11:00:00Z,15.9186,16.0605,15.6988,0.0054
HARV,2019-06-08T11:00:00Z,2019-06-08T11:30:00Z,16.1915,16.3783,15.9559,0.0073
HARV,2019-06-08T11:30:00Z,2019-06-08T12:00:00Z,16.6834,17.1286,16.3151,0.0535
HARV,2019-06-08T12:00:00Z,2019-06-08T12:30:00Z,17.0416,17.3438,16.7399,0.0184
HARV,2019-06-08T12:30:00Z,2019-06-08T13:00:00Z,17.3223,17.8822,16.985,0.0436
HARV,2019-06-08T13:00:00Z,2019-06-08T13:30:00Z,18.2891,19.0034,17.5666,0.1163
HARV,2019-06-08T13:30:00Z,2019-06-08T14:00:00Z,18.723,19.8386,18.1651,0.101
HARV,2019-06-08T14:00:00Z,2019-06-08T14:30:00Z,19.2369,20.0607,18.7703,0.0756
HARV,2019-06-08T14:30:00Z,2019-06-08T15:00:00Z,19.6713,20.2749,19.0009,0.0754
HARV,2019-06-08T15:00:00Z,2019-06-08T15:30:00Z,20.4698,21.4558,19.7787,0.1748
HARV,2019-06-08T15:30:00Z,2019-06-08T16:00:00Z,20.8442,21.7605,19.7925,0.2509
HARV,2019-06-08T16:00:00Z,2019-06-08T16:30:00Z,21.1189,21.8849,20.423,0.1152
HARV,2019-06-08T16:30:00Z,2019-06-08T17:00:00Z,21.6783,22.3258,20.6208,0.1064
HARV,2019-06-08T17:00:00Z,2019-06-08T17:30:00Z,21.9655,22.7255,21.2638,0.114
HARV,2019-06-08T17:30:00Z,2019-06-08T18:00:00Z,22.3971,23.3453,21.5422,0.1861
HARV,2019-06-08T18:00:00Z,2019-06-08T18:30:00Z,22.5627,23.2513,21.7819,0.1321
HARV,2019-06-08T18:30:00Z,2019-06-08T19:00:00Z,22.8174,23.3524,22.1995,0.0689
HARV,2019-06-08T19:00:00Z,2019-06-08T19:30:00Z,23.2466,23.7777,22.7297,0.0823
HARV,2019-06-08T19:30:00Z,2019-06-08T20:00:00Z,23.3619,23.8829,22.9044,0.0412
HARV,2019-06-08T20:00:00Z,2019-06-08T20:30:00Z,23.4384,23.9842,22.9779,0.0732
HARV,2019-06-08T20:30:00Z,2019-06-08T21:00:00Z,23.3667,24.0085,22.9365,0.045
HARV,2019-06-08T21:00:00Z,2019-06-08T21:30:00Z,23.6524,24.0182,23.2826,0.0348
HARV,2019-06-08T21:30:00Z,2019-06-08T22:00:00Z,23.7263,24.0215,23.3651,0.0205
HARV,2019-06-08T22:00:00Z,2019-06-08T22:30:00Z,23.6871,23.9728,23.4606,0.0201
HARV,2019-06-08T22:30:00Z,2019-06-08T23:00:00Z,23.51,23.9021,22.9463,0.0359
HARV,2019-06-08T23:00:00Z,2019-06-08T23:30:00Z,23.1862,23.5093,22.7571,0.0291
HARV,2019-06-08T23:30:00Z,2019-06-09T00:00:00Z,22.8159,23.0362,22.6488,0.0084
HARV,2019-06-09T00:00:00Z,2019-06-09T00:30:00Z,22.1837,22.7797,21.8484,0.064
HARV,2019-06-09T00:30:00Z,2019-06-09T01:00:00Z,21.7674,22.042,21.5709,0.0119
HARV,2019-06-09T01:00:00Z,2019-06-09T01:30:00Z,21.3959,21.6003,21.2364,0.0065
HARV,2019-06-09T01:30:00Z,2019-06-09T02:00:00Z,21.2175,21.4365,20.9276,0.0104
HARV,2019-06-09T02:00:00Z,2019-06-09T02:30:00Z,20.6798,21.2818,20.3071,0.0737
HARV,2019-06-09T02:30:00Z,2019-06-09T03:00:00Z,18.9559,20.5814,16.7905,1.629
HARV,2019-06-09T03:00:00Z,2019-06-09T03:30:00Z,17.6617,18.5211,17.0711,0.1151
HARV,2019-06-09T03:30:00Z,2019-06-09T04:00:00Z,16.6662,17.2227,16.074,0.1012
HARV,2019-06-09T04:00:00Z,2019-06-09T04:30:00Z,15.6223,16.2445,14.8814,0.1368
HARV,2019-06-09T04:30:00Z,2019-06-09T05:00:00Z,15.0521,15.3562,14.6135,0.0324
HARV,2019-06-09T05:00:00Z,2019-06-09T05:30:00Z,14.7401,15.0291,14.2309,0.0302
HARV,2019-06-09T05:30:00Z,2019-06-09T06:00:00Z,13.9545,14.3879,13.5949,0.0275
HARV,2019-06-09T06:00:00Z,2019-06-09T06:30:00Z,13.9356,14.3585,13.5416,0.028
HARV,2019-06-09T06:30:00Z,2019-06-09T07:00:00Z,13.6575,13.860900000000001,13.3292,0.0122
HARV,2019-06-09T07:00:00Z,2019-06-09T07:30:00Z,14.0097,14.4651,13.7151,0.0165
HARV,2019-06-09T07:30:00Z,2019-06-09T08:00:00Z,14.0576,14.4514,13.0288,0.105
HARV,2019-06-09T08:00:00Z,2019-06-09T08:30:00Z,13.3728,14.246,12.5237,0.1822
HARV,2019-06-09T08:30:00Z,2019-06-09T09:00:00Z,13.9224,14.7923,12.6917,0.3235
HARV,2019-06-09T09:00:00Z,2019-06-09T09:30:00Z,14.2283,14.7704,13.6905,0.0766
HARV,2019-06-09T09:30:00Z,2019-06-09T10:00:00Z,13.6725,13.9943,13.2737,0.0357
HARV,2019-06-09T10:00:00Z,2019-06-09T10:30:00Z,13.5617,14.0062,12.8521,0.0522
HARV,2019-06-09T10:30:00Z,2019-06-09T11:00:00Z,13.485,14.2264,12.7289,0.1234
HARV,2019-06-09T11:00:00Z,2019-06-09T11:30:00Z,14.1959,15.4334,13.1286,0.3941
HARV,2019-06-09T11:30:00Z,2019-06-09T12:00:00Z,15.6628,16.3528,15.118,0.1401
HARV,2019-06-09T12:00:00Z,2019-06-09T12:30:00Z,15.9834,16.3033,15.729,0.0154
HARV,2019-06-09T12:30:00Z,2019-06-09T13:00:00Z,16.7312,17.3626,16.0931,0.0722
HARV,2019-06-09T13:00:00Z,2019-06-09T13:30:00Z,17.649,18.3838,16.856,0.1574
HARV,2019-06-09T13:30:00Z,2019-06-09T14:00:00Z,18.5351,19.3618,17.7573,0.1737
HARV,2019-06-09T14:00:00Z,2019-06-09T14:30:00Z,19.425,20.2826,18.5308,0.2088
HARV,2019-06-09T14:30:00Z,2019-06-09T15:00:00Z,19.6702,20.3118,19.125,0.0856
HARV,2019-06-09T15:00:00Z,2019-06-09T15:30:00Z,19.9368,20.7921,19.384,0.1161
HARV,2019-06-09T15:30:00Z,2019-06-09T16:00:00Z,20.1349,21.0386,19.5784,0.1019
HARV,2019-06-09T16:00:00Z,2019-06-09T16:30:00Z,20.7653,21.5728,20.1075,0.1135
HARV,2019-06-09T16:30:00Z,2019-06-09T17:00:00Z,21.3614,22.2103,20.5308,0.1373
HARV,2019-06-09T17:00:00Z,2019-06-09T17:30:00Z,21.6698,22.577,20.9645,0.1314
HARV,2019-06-09T17:30:00Z,2019-06-09T18:00:00Z,22.2004,23.0454,21.4864,0.1227
HARV,2019-06-09T18:00:00Z,2019-06-09T18:30:00Z,22.4064,23.2477,22.0324,0.0704
HARV,2019-06-09T18:30:00Z,2019-06-09T19:00:00Z,22.9531,23.7014,22.1043,0.1268
HARV,2019-06-09T19:00:00Z,2019-06-09T19:30:00Z,23.0525,23.6993,22.4953,0.1043
HARV,2019-06-09T19:30:00Z,2019-06-09T20:00:00Z,23.2287,23.8246,22.7611,0.0651
HARV,2019-06-09T20:00:00Z,2019-06-09T20:30:00Z,23.2287,23.6683,22.8528,0.0402
HARV,2019-06-09T20:30:00Z,2019-06-09T21:00:00Z,23.202,23.7091,22.9179,0.0273
HARV,2019-06-09T21:00:00Z,2019-06-09T21:30:00Z,23.252,23.5695,22.91,0.0136
HARV,2019-06-09T21:30:00Z,2019-06-09T22:00:00Z,23.3735,23.5464,23.2181,0.0063
HARV,2019-06-09T22:00:00Z,2019-06-09T22:30:00Z,23.1594,23.3998,22.7543,0.0258
HARV,2019-06-09T22:30:00Z,2019-06-09T23:00:00Z,22.4612,22.8469,22.146,0.0416
HARV,2019-06-09T23:00:00Z,2019-06-09T23:30:00Z,21.6771,22.1599,21.1189,0.0731
HARV,2019-06-09T23:30:00Z,2019-06-10T00:00:00Z,20.5587,21.1221,20.0221,0.0864
HARV,2019-06-10T00:00:00Z,2019-06-10T00:30:00Z,19.6289,20.1196,19.1321,0.0673
HARV,2019-06-10T00:30:00Z,2019-06-10T01:00:00Z,18.8533,19.2371,18.4038,0.0377
HARV,2019-06-10T01:00:00Z,2019-06-10T01:30:00Z,18.0559,18.5686,17.6731,0.0514
HARV,2019-06-10T01:30:00Z,2019-06-10T02:00:00Z,17.3226,17.755,16.9036,0.0596
HARV,2019-06-10T02:00:00Z,2019-06-10T02:30:00Z,16.552,16.933,16.1194,0.0379
HARV,2019-06-10T02:30:00Z,2019-06-10T03:00:00Z,15.9814,16.3459,15.5826,0.0479
HARV,2019-06-10T03:00:00Z,2019-06-10T03:30:00Z,15.452,15.7708,15.15,0.0245
HARV,2019-06-10T03:30:00Z,2019-06-10T04:00:00Z,15.051,15.3471,14.7069,0.0205
HARV,2019-06-10T04:00:00Z,2019-06-10T04:30:00Z,14.5681,14.9033,14.1028,0.0383
HARV,2019-06-10T04:30:00Z,2019-06-10T05:00:00Z,14.1467,14.4466,13.8873,0.0156
HARV,2019-06-10T05:00:00Z,2019-06-10T05:30:00Z,13.6836,14.0374,13.3359,0.0169
HARV,2019-06-10T05:30:00Z,2019-06-10T06:00:00Z,13.4608,13.7752,13.0375,0.0313
HARV,2019-06-10T06:00:00Z,2019-06-10T06:30:00Z,13.0913,13.3195,12.8516,0.0083
HARV,2019-06-10T06:30:00Z,2019-06-10T07:00:00Z,12.8901,13.279,12.5446,0.0185
HARV,2019-06-10T07:00:00Z,2019-06-10T07:30:00Z,12.7448,13.0549,12.4243,0.0168
HARV,2019-06-10T07:30:00Z,2019-06-10T08:00:00Z,12.4525,12.7596,12.1411,0.0108
HARV,2019-06-10T08:00:00Z,2019-06-10T08:30:00Z,12.468,12.7705,12.1275,0.0243
HARV,2019-06-10T08:30:00Z,2019-06-10T09:00:00Z,12.6431,13.2425,12.3091,0.0814
HARV,2019-06-10T09:00:00Z,2019-06-10T09:30:00Z,13.0241,13.3082,12.7107,0.0205
HARV,2019-06-10T09:30:00Z,2019-06-10T10:00:00Z,13.0614,13.4228,12.6907,0.0355
HARV,2019-06-10T10:00:00Z,2019-06-10T10:30:00Z,12.9148,13.2356,12.6271,0.0161
HARV,2019-06-10T10:30:00Z,2019-06-10T11:00:00Z,13.6155,14.2178,12.7971,0.2267
HARV,2019-06-10T11:00:00Z,2019-06-10T11:30:00Z,14.5064,14.7463,14.1752,0.0183
HARV,2019-06-10T11:30:00Z,2019-06-10T12:00:00Z,15.1007,15.6001,14.6282,0.0603
HARV,2019-06-10T12:00:00Z,2019-06-10T12:30:00Z,15.8202,16.3272,15.362,0.0448
HARV,2019-06-10T12:30:00Z,2019-06-10T13:00:00Z,16.7975,17.3936,16.1013,0.0907
HARV,2019-06-10T13:00:00Z,2019-06-10T13:30:00Z,17.7673,18.435,17.1961,0.0927
HARV,2019-06-10T13:30:00Z,2019-06-10T14:00:00Z,18.6198,19.2825,18.1555,0.0517
HARV,2019-06-10T14:00:00Z,2019-06-10T14:30:00Z,19.6663,20.6187,18.8001,0.1866
HARV,2019-06-10T14:30:00Z,2019-06-10T15:00:00Z,20.5592,21.238,19.9736,0.0811
HARV,2019-06-10T15:00:00Z,2019-06-10T15:30:00Z,21.1096,21.8401,20.6492,0.0686
HARV,2019-06-10T15:30:00Z,2019-06-10T16:00:00Z,22.2019,22.7345,21.4103,0.0664
HARV,2019-06-10T16:00:00Z,2019-06-10T16:30:00Z,22.5595,23.3761,22.0034,0.0777
HARV,2019-06-10T16:30:00Z,2019-06-10T17:00:00Z,22.8791,23.5924,22.4331,0.0635
HARV,2019-06-10T17:00:00Z,2019-06-10T17:30:00Z,23.0426,23.925,22.261,0.1725
HARV,2019-06-10T17:30:00Z,2019-06-10T18:00:00Z,23.371,24.0824,22.7176,0.1347
HARV,2019-06-10T18:00:00Z,2019-06-10T18:30:00Z,23.4248,24.149,22.7303,0.1346
HARV,2019-06-10T18:30:00Z,2019-06-10T19:00:00Z,23.2305,23.6914,22.9108,0.021
HARV,2019-06-10T19:00:00Z,2019-06-10T19:30:00Z,23.2264,23.6649,22.6917,0.0552
HARV,2019-06-10T19:30:00Z,2019-06-10T20:00:00Z,23.3518,23.8809,22.9763,0.0508
HARV,2019-06-10T20:00:00Z,2019-06-10T20:30:00Z,22.9609,23.229,22.777,0.0098
HARV,2019-06-10T20:30:00Z,2019-06-10T21:00:00Z,22.8013,23.1223,22.4147,0.0325
HARV,2019-06-10T21:00:00Z,2019-06-10T21:30:00Z,22.1587,22.47,21.9719,0.0195
HARV,2019-06-10T21:30:00Z,2019-06-10T22:00:00Z,21.7154,22.0043,21.5812,0.0116
HARV,2019-06-10T22:00:00Z,2019-06-10T22:30:00Z,21.4287,21.5984,21.228,0.0114
HARV,2019-06-10T22:30:00Z,2019-06-10T23:00:00Z,21.0436,21.311,20.7829,0.0205
HARV,2019-06-10T23:00:00Z,2019-06-10T23:30:00Z,20.596,20.7828,20.4012,0.0145
HARV,2019-06-10T23:30:00Z,2019-06-11T00:00:00Z,20.0079,20.4025,19.5581,0.0567
HARV,2019-06-11T00:00:00Z,2019-06-11T00:30:00Z,19.467,19.5588,19.4182,0.0012
HARV,2019-06-11T00:30:00Z,2019-06-11T01:00:00Z,19.2833,19.5032,18.9496,0.0236
HARV,2019-06-11T01:00:00Z,2019-06-11T01:30:00Z,18.7834,18.9626,18.6501,0.0051
HARV,2019-06-11T01:30:00Z,2019-06-11T02:00:00Z,18.5313,18.7515,18.2234,0.0174
HARV,2019-06-11T02:00:00Z,2019-06-11T02:30:00Z,17.9893,18.2215,17.9054,0.0065
HARV,2019-06-11T02:30:00Z,2019-06-11T03:00:00Z,17.9353,18.0004,17.8809,0.0011
HARV,2019-06-11T03:00:00Z,2019-06-11T03:30:00Z,17.9956,18.0672,17.9532,7e-4
HARV,2019-06-11T03:30:00Z,2019-06-11T04:00:00Z,18.0439,18.0829,18.024,2e-4
HARV,2019-06-11T04:00:00Z,2019-06-11T04:30:00Z,18.0806,18.1511,18.0203,0.0012
HARV,2019-06-11T04:30:00Z,2019-06-11T05:00:00Z,18.0217,18.1466,17.9502,0.0028
HARV,2019-06-11T05:00:00Z,2019-06-11T05:30:00Z,17.9018,17.9647,17.8652,7e-4
HARV,2019-06-11T05:30:00Z,2019-06-11T06:00:00Z,17.8623,17.8754,17.8456,0
HARV,2019-06-11T06:00:00Z,2019-06-11T06:30:00Z,17.8647,17.8738,17.8519,0
HARV,2019-06-11T06:30:00Z,2019-06-11T07:00:00Z,17.8709,17.8911,17.8533,1e-4
HARV,2019-06-11T07:00:00Z,2019-06-11T07:30:00Z,17.9416,17.9652,17.8853,4e-4
HARV,2019-06-11T07:30:00Z,2019-06-11T08:00:00Z,17.9901,18.0678,17.9432,5e-4
HARV,2019-06-11T08:00:00Z,2019-06-11T08:30:00Z,18.0488,18.0911,18.0162,3e-4
HARV,2019-06-11T08:30:00Z,2019-06-11T09:00:00Z,18.1504,18.2705,18.0819,0.0021
HARV,2019-06-11T09:00:00Z,2019-06-11T09:30:00Z,18.3867,18.5543,18.2393,0.007
HARV,2019-06-11T09:30:00Z,2019-06-11T10:00:00Z,18.5786,18.6177,18.5033,7e-4
HARV,2019-06-11T10:00:00Z,2019-06-11T10:30:00Z,18.6694,18.7741,18.5951,0.004
HARV,2019-06-11T10:30:00Z,2019-06-11T11:00:00Z,18.7401,18.772,18.717,2e-4
HARV,2019-06-11T11:00:00Z,2019-06-11T11:30:00Z,18.7892,18.8611,18.7345,4e-4
HARV,2019-06-11T11:30:00Z,2019-06-11T12:00:00Z,18.6273,18.808,18.4966,0.0087
HARV,2019-06-11T12:00:00Z,2019-06-11T12:30:00Z,18.1504,18.5517,17.2433,0.1065
HARV,2019-06-11T12:30:00Z,2019-06-11T13:00:00Z,16.163,17.2424,15.7175,0.1212
HARV,2019-06-11T13:00:00Z,2019-06-11T13:30:00Z,15.2495,15.7314,15.0001,0.043
HARV,2019-06-11T13:30:00Z,2019-06-11T14:00:00Z,14.8649,15.008,14.5979,0.0096
HARV,2019-06-11T14:00:00Z,2019-06-11T14:30:00Z,14.4969,14.6138,14.4301,0.0014
HARV,2019-06-11T14:30:00Z,2019-06-11T15:00:00Z,14.5382,14.6524,14.4395,0.0025
HARV,2019-06-11T15:00:00Z,2019-06-11T15:30:00Z,14.6289,15.186,14.4346,0.029
HARV,2019-06-11T15:30:00Z,2019-06-11T16:00:00Z,15.7074,16.3418,14.9434,0.1946
HARV,2019-06-11T16:00:00Z,2019-06-11T16:30:00Z,16.5047,16.8565,16.1316,0.0369
HARV,2019-06-11T16:30:00Z,2019-06-11T17:00:00Z,16.8516,17.3958,16.4038,0.1244
HARV,2019-06-11T17:00:00Z,2019-06-11T17:30:00Z,17.2307,17.5466,17.0681,0.0089
HARV,2019-06-11T17:30:00Z,2019-06-11T18:00:00Z,17.6222,18.154,17.3686,0.0286
HARV,2019-06-11T18:00:00Z,2019-06-11T18:30:00Z,18.342,19.1301,17.8312,0.1213
HARV,2019-06-11T18:30:00Z,2019-06-11T19:00:00Z,19.2019,19.5663,18.802,0.0316
HARV,2019-06-11T19:00:00Z,2019-06-11T19:30:00Z,19.8156,20.2595,19.4419,0.0453
HARV,2019-06-11T19:30:00Z,2019-06-11T20:00:00Z,19.9835,20.5894,19.6344,0.0348
HARV,2019-06-11T20:00:00Z,2019-06-11T20:30:00Z,20.1172,20.4012,19.7765,0.0203
