siteID,collectDate,avg_temp,min_temp,max_temp,var_temp
WOOD,2020-08-14,19.1659625,18.694904166666667,19.662477083333332,0.08036875
WOOD,2020-08-15,18.47323125,17.944512500000002,19.01325625,0.10639166666666666
WOOD,2020-08-16,21.232633333333332,20.756839583333335,21.742410416666665,0.07122708333333333
WOOD,2020-08-17,21.3353625,20.82854375,21.915579166666667,0.07968958333333333
WOOD,2020-08-18,23.092947916666667,22.587304166666666,23.673225,0.08329583333333333
WOOD,2020-08-19,25.17471914893617,24.717610638297874,25.69148085106383,0.07518085106382978
WOOD,2020-08-20,23.81075,23.298660416666667,24.375685416666666,0.08615208333333334
WOOD,2020-08-21,23.088647916666666,22.667514583333332,23.516420833333335,0.05386666666666667
WOOD,2020-08-22,24.119816666666665,23.65816875,24.604983333333333,0.06348125
WOOD,2020-08-23,21.657997916666666,21.1562375,22.17859375,0.09353541666666666
WOOD,2020-08-24,19.347379166666666,19.03814375,19.703489583333333,0.03430416666666666
WOOD,2020-08-25,20.726245833333333,20.40432291666667,21.11053125,0.03674375
WOOD,2020-08-26,23.234308333333335,22.794475,23.692754166666667,0.07538333333333333
WOOD,2020-08-27,18.91165416666667,18.579945833333333,19.257147916666668,0.033404166666666665
WOOD,2020-08-28,17.8013,17.478985416666667,18.176116666666665,0.03848125
WOOD,2020-08-29,17.356333333333332,16.845720833333335,17.9232625,0.07985833333333334
WOOD,2020-08-30,17.008254347826085,16.5637,17.5122,0.09263478260869565
WOOD,2020-08-31,12.99439761904762,12.684907142857142,13.326547619047618,0.03465
WOOD,2020-09-01,17.149997916666667,16.636475,17.6912625,0.11850833333333333
WOOD,2020-09-02,17.352271428571427,16.830135714285714,17.87425,0.11334047619047619
WOOD,2020-09-03,14.11746875,13.603983333333334,14.602854166666667,0.15940833333333332
WOOD,2020-09-04,16.135685416666668,15.6356875,16.743916666666667,0.08678333333333334
WOOD,2020-09-05,18.477362499999998,17.671879166666667,19.198829166666666,0.22118333333333334
WOOD,2020-09-06,17.789595833333333,17.36535,18.251525,0.07512708333333333
WOOD,2020-09-07,9.320414583333333,9.074641666666666,9.592964583333334,0.023597916666666666
WOOD,2020-09-08,4.482470833333333,4.0472979166666665,5.0577145833333335,0.07614583333333333
WOOD,2020-09-09,7.467841666666667,6.735716666666667,8.222679166666667,0.17697083333333333
WOOD,2020-09-10,10.447352083333334,9.959714583333334,11.018520833333334,0.082725
WOOD,2020-09-11,11.096885416666666,10.618389583333334,11.697675,0.09778333333333333
WOOD,2020-09-12,13.699604166666667,13.395172916666667,14.065841666666667,0.051325
